Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Disease	C0022593	Keratosis	DisGeNET Curated	1.487E-3	1.000E0	1.278E-2	1.102E-1	3	33	CDKN2A,CDKN2B,TP53
Disease	C0854917	Rhabdoid Tumor of the Kidney	DisGeNET BeFree	1.487E-3	1.000E0	1.278E-2	1.102E-1	3	33	CDKN2A,CDKN2B,TP53
Disease	C0003873	Rheumatoid Arthritis	DisGeNET Curated	1.548E-3	1.000E0	1.327E-2	1.144E-1	22	1633	CDKN2A,MYCN,RAG1,RAG2,VPREB1,ERG,XBP1,BTLA,NR3C1,RUNX1,ARL15,RUNX1T1,BCR,PTPRT,TARP,ARID5B,UHRF1,PAX5,SPAG16,CCDC26,TP53,EPHA3
Disease	C0279626	Squamous cell carcinoma of esophagus	DisGeNET Curated	1.607E-3	1.000E0	1.350E-2	1.164E-1	16	1019	CDKN2A,CDKN2B,TCF4,TUSC7,RB1,KDM4C,RUNX1,WRAP53,LRP1B,PTPRT,KMT2C,MTAP,CTBP2,FHIT,TP53,EPHA3
Disease	C0206685	Acinar Cell Carcinoma	DisGeNET BeFree	1.623E-3	1.000E0	1.350E-2	1.164E-1	3	34	ERG,ETV6,TP53
Disease	C1302773	Low Grade Squamous Intraepithelial Neoplasia	DisGeNET BeFree	1.623E-3	1.000E0	1.350E-2	1.164E-1	3	34	CDKN2A,FHIT,TP53
Disease	C1512419	Hereditary Melanoma	DisGeNET Curated	1.623E-3	1.000E0	1.350E-2	1.164E-1	3	34	CDKN2A,CDKN2B,MTAP
Disease	C3469521	FANCONI ANEMIA, COMPLEMENTATION GROUP A (disorder)	DisGeNET Curated	1.630E-3	1.000E0	1.350E-2	1.164E-1	7	248	ABL1,RB1,RUNX1,BCR,UHRF1,FHIT,TP53
Disease	C0206754	Neuroendocrine Tumors	DisGeNET Curated	1.630E-3	1.000E0	1.350E-2	1.164E-1	7	248	CDKN2A,MYCN,ATRX,MTAP,PAX5,FHIT,TP53
Disease	20081125:Saxena	Type 2 diabetes	GWAS	1.635E-3	1.000E0	1.350E-2	1.164E-1	2	9	CDKN2A,CDKN2B
Disease	C1835042	Melanoma astrocytoma syndrome	DisGeNET Curated	1.635E-3	1.000E0	1.350E-2	1.164E-1	2	9	CDKN2A,CDKN2B
Disease	C0279682	Bladder Adenocarcinoma	DisGeNET BeFree	1.635E-3	1.000E0	1.350E-2	1.164E-1	2	9	CDKN2A,TP53
Disease	C1333964	Liver Dysplastic Nodule	DisGeNET BeFree	1.635E-3	1.000E0	1.350E-2	1.164E-1	2	9	CDKN2A,TP53
Disease	C0279674	Small cell carcinoma of the cervix	DisGeNET BeFree	1.635E-3	1.000E0	1.350E-2	1.164E-1	2	9	CDKN2A,TP53
Disease	C0023897	Liver Diseases, Parasitic	DisGeNET Curated	1.635E-3	1.000E0	1.350E-2	1.164E-1	2	9	KMT2C,TP53
Disease	C0347129	Anal intraepithelial neoplasia	DisGeNET BeFree	1.635E-3	1.000E0	1.350E-2	1.164E-1	2	9	CDKN2A,TP53
Disease	C1709527	B Acute Lymphoblastic Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1	DisGeNET BeFree	1.635E-3	1.000E0	1.350E-2	1.164E-1	2	9	ABL1,BCR
Disease	C0205645	Adenocarcinoma, Tubular	DisGeNET Curated	1.655E-3	1.000E0	1.362E-2	1.174E-1	5	124	CDKN2A,ABL1,KMT2C,KMT2A,TP53
Disease	C0025149	Medulloblastoma	DisGeNET Curated	1.666E-3	1.000E0	1.368E-2	1.179E-1	11	561	CDKN2A,MYCN,CDKN2B,KDM4C,BCR,KMT2C,UHRF1,PAX5,FHIT,TP53,EPHA3
Disease	C0007120	Bronchioloalveolar Adenocarcinoma	DisGeNET Curated	1.685E-3	1.000E0	1.380E-2	1.190E-1	4	74	CDKN2A,PRKRA,FHIT,TP53
Disease	C0026948	Mycosis Fungoides	DisGeNET Curated	1.715E-3	1.000E0	1.400E-2	1.207E-1	5	125	CDKN2A,CDKN2B,TOX,TARP,TP53
Disease	C0007117	Basal cell carcinoma	DisGeNET Curated	1.766E-3	1.000E0	1.431E-2	1.234E-1	3	35	MYCN,RB1,TP53
Disease	C1265996	Large cell neuroendocrine carcinoma	DisGeNET BeFree	1.766E-3	1.000E0	1.431E-2	1.234E-1	3	35	CDKN2A,PAX5,TP53
Disease	C1292772	Leukemia, Myeloid, Chronic, Atypical, BCR-ABL Negative	DisGeNET Curated	1.766E-3	1.000E0	1.431E-2	1.234E-1	3	35	ABL1,RUNX1,BCR
Disease	C0007621	Neoplastic Cell Transformation	DisGeNET Curated	1.776E-3	1.000E0	1.435E-2	1.237E-1	5	126	MYCN,EBF1,TSC22D1,CTBP2,TP53
Disease	C0282160	Aplasia Cutis Congenita	DisGeNET Curated	1.802E-3	1.000E0	1.449E-2	1.249E-1	6	186	CDKN2A,AMER1,ETV6,NR3C1,PAX5,TP53
Disease	C0751690	Malignant Peripheral Nerve Sheath Tumor	DisGeNET Curated	1.802E-3	1.000E0	1.449E-2	1.249E-1	6	186	CDKN2A,MYCN,CDKN2B,ATRX,RB1,TP53
Disease	C1263846	Attention deficit hyperactivity disorder	DisGeNET Curated	1.909E-3	1.000E0	1.522E-2	1.312E-1	7	255	MYCN,PTPRD,CNTNAP2,AUTS2,KCNIP4,PRKG1,DMD
Disease	C1266129	Atypical Lipoma	DisGeNET BeFree	1.917E-3	1.000E0	1.522E-2	1.312E-1	3	36	CDKN2A,ATRX,TP53
Disease	C0041207	Truncus Arteriosus, Persistent	DisGeNET Curated	1.917E-3	1.000E0	1.522E-2	1.312E-1	3	36	PAX5,PBX1,TP53
Disease	C0349458	Cervical intraepithelial neoplasia grade 1	DisGeNET BeFree	1.917E-3	1.000E0	1.522E-2	1.312E-1	3	36	CDKN2A,FHIT,TP53
Disease	C1279296	Chronic leukemia (category)	DisGeNET BeFree	1.917E-3	1.000E0	1.522E-2	1.312E-1	3	36	CDKN2A,ABL1,BCR
Disease	C0024141	Lupus Erythematosus, Systemic	DisGeNET Curated	1.958E-3	1.000E0	1.550E-2	1.337E-1	15	941	CDKN2A,RAG1,RAG2,VPREB1,NUP98,IKZF1,BTLA,NR3C1,RUNX1,BCR,ARID5B,ELF1,PAX5,PBX1,TP53
Disease	C0001621	Adrenal Gland Diseases	DisGeNET Curated	2.035E-3	1.000E0	1.575E-2	1.358E-1	2	10	PBX1,TP53
Disease	C0751689	Peripheral Nerve Sheath Neoplasm	DisGeNET Curated	2.035E-3	1.000E0	1.575E-2	1.358E-1	2	10	CDKN2A,TP53
Disease	C0022783	Vulvar Lichen Sclerosus	DisGeNET Curated	2.035E-3	1.000E0	1.575E-2	1.358E-1	2	10	CDKN2A,TP53
Disease	C0042076	Urologic Neoplasms	DisGeNET Curated	2.035E-3	1.000E0	1.575E-2	1.358E-1	2	10	FHIT,TP53
Disease	20081125:Scott	Type 2 diabetes	GWAS	2.035E-3	1.000E0	1.575E-2	1.358E-1	2	10	CDKN2A,CDKN2B
Disease	C4022560	Splanchnic vein thrombosis	DisGeNET BeFree	2.035E-3	1.000E0	1.575E-2	1.358E-1	2	10	ABL1,BCR
Disease	C1332965	Congenital Mesoblastic Nephroma	DisGeNET Curated	2.035E-3	1.000E0	1.575E-2	1.358E-1	2	10	ETV6,TP53
Disease	C1368871	Pediatric Neoplasm	DisGeNET BeFree	2.035E-3	1.000E0	1.575E-2	1.358E-1	2	10	ABL1,CBFB
Disease	C3642254	High Grade Ovarian Serous Adenocarcinoma	DisGeNET BeFree	2.035E-3	1.000E0	1.575E-2	1.358E-1	2	10	CDKN2A,TP53
Disease	C4282132	Malignancy	DisGeNET BeFree	2.046E-3	1.000E0	1.580E-2	1.362E-1	4	78	ABL1,BCR,KMT2A,TP53
Disease	C0346421	Chronic eosinophilic leukemia	DisGeNET Curated	2.076E-3	1.000E0	1.599E-2	1.378E-1	3	37	ABL1,ETV6,BCR
Disease	C1511789	Desmoplastic	DisGeNET BeFree	2.143E-3	1.000E0	1.647E-2	1.420E-1	4	79	CDKN2A,MYCN,DMD,TP53
Disease	C0002893	Refractory anemias	DisGeNET Curated	2.176E-3	1.000E0	1.668E-2	1.438E-1	7	261	CDKN2A,MYCN,CDKN2B,RUNX1,RUNX1T1,CCDC26,TP53
Disease	C0032019	Pituitary Neoplasms	DisGeNET Curated	2.224E-3	1.000E0	1.700E-2	1.466E-1	7	262	SOX5,CDKN2A,RB1,NR3C1,RUNX1,PBX1,TP53
Disease	C0079747	Low Grade Lymphoma (neoplasm)	DisGeNET Curated	2.242E-3	1.000E0	1.706E-2	1.471E-1	3	38	CDKN2A,XBP1,TP53
Disease	C0346402	Malignant neoplasm of adrenal cortex	DisGeNET Curated	2.242E-3	1.000E0	1.706E-2	1.471E-1	3	38	CDKN2A,MATR3,TP53
Disease	C0022602	Actinic keratosis	DisGeNET BeFree	2.349E-3	1.000E0	1.783E-2	1.537E-1	4	81	CDKN2A,CDKN2B,TP53,CD200
Disease	C0242363	Islet Cell Tumor	DisGeNET Curated	2.417E-3	1.000E0	1.813E-2	1.563E-1	3	39	CDKN2A,ATRX,TP53
Disease	C0265965	Dyskeratosis Congenita	DisGeNET Curated	2.417E-3	1.000E0	1.813E-2	1.563E-1	3	39	ETV6,WRAP53,TP53
Disease	C1136085	Monoclonal Gammapathies	DisGeNET BeFree	2.417E-3	1.000E0	1.813E-2	1.563E-1	3	39	RB1,TP53,EPHA3
Disease	C1857276	Trichohepatoenteric Syndrome	DisGeNET Curated	2.421E-3	1.000E0	1.813E-2	1.563E-1	7	266	MKKS,ABL1,ATRX,GRIK2,NR3C1,RUNX1,TP53
Disease	C0008487	Chordoma	DisGeNET Curated	2.456E-3	1.000E0	1.813E-2	1.563E-1	4	82	CDKN2A,CDKN2B,MTAP,FHIT
Disease	C3275124	Biliary System Disorder	DisGeNET BeFree	2.476E-3	1.000E0	1.813E-2	1.563E-1	2	11	CDKN2A,TP53
Disease	C0023012	Language Delay	DisGeNET Curated	2.476E-3	1.000E0	1.813E-2	1.563E-1	2	11	NRXN1,CNTNAP2
Disease	20081224:Gieger	Serum metabolites	GWAS	2.476E-3	1.000E0	1.813E-2	1.563E-1	2	11	RBFOX1,GPC5
Disease	C0153446	Malignant neoplasm of anus	DisGeNET BeFree	2.476E-3	1.000E0	1.813E-2	1.563E-1	2	11	CDKN2A,TP53
Disease	C0205898	pineoblastoma	DisGeNET BeFree	2.476E-3	1.000E0	1.813E-2	1.563E-1	2	11	MYCN,RB1
Disease	C0454655	Semantic-Pragmatic Disorder	DisGeNET Curated	2.476E-3	1.000E0	1.813E-2	1.563E-1	2	11	NRXN1,CNTNAP2
Disease	C0751257	Auditory Processing Disorder, Central	DisGeNET Curated	2.476E-3	1.000E0	1.813E-2	1.563E-1	2	11	NRXN1,CNTNAP2
Disease	C0000735	Abdominal Neoplasms	DisGeNET BeFree	2.476E-3	1.000E0	1.813E-2	1.563E-1	2	11	MYCN,TP53
Disease	C1881254	Inverted Squamous Cell Papilloma	DisGeNET BeFree	2.476E-3	1.000E0	1.813E-2	1.563E-1	2	11	CDKN2A,TP53
Disease	C0349534	Carcinoma of anal margin	DisGeNET BeFree	2.476E-3	1.000E0	1.813E-2	1.563E-1	2	11	CDKN2A,TP53
Disease	C0037579	Soft Tissue Neoplasms	DisGeNET Curated	2.567E-3	1.000E0	1.875E-2	1.617E-1	4	83	CDKN2A,TCF3,RB1,TP53
Disease	C0014547	Epilepsies, Partial	DisGeNET Curated	2.600E-3	1.000E0	1.886E-2	1.626E-1	3	40	NR3C1,RBFOX1,CNTNAP2
Disease	C0751569	Genitourinary Cancer	DisGeNET Curated	2.600E-3	1.000E0	1.886E-2	1.626E-1	3	40	CDKN2A,UHRF1,TP53
Disease	C0001969	Alcoholic Intoxication	DisGeNET Curated	2.600E-3	1.000E0	1.886E-2	1.626E-1	3	40	NCOA6,NR3C1,TP53
Disease	C0040028	Thrombocythemia, Essential	DisGeNET Curated	2.641E-3	1.000E0	1.911E-2	1.648E-1	5	138	ABL1,NR3C1,RUNX1T1,BCR,TP53
Disease	C0349459	Cervical intraepithelial neoplasia grade 2	DisGeNET BeFree	2.792E-3	1.000E0	2.007E-2	1.730E-1	3	41	CDKN2A,FHIT,TP53
Disease	C1863340	PITUITARY ADENOMA PREDISPOSITION (disorder)	DisGeNET Curated	2.792E-3	1.000E0	2.007E-2	1.730E-1	3	41	MKKS,ABL1,TP53
Disease	C2936664	Acquired Hypogammaglobulinemia	DisGeNET Curated	2.799E-3	1.000E0	2.007E-2	1.730E-1	4	85	RAG1,RAG2,IKZF1,TP53
Disease	C0018923	Hemangiosarcoma	DisGeNET Curated	2.799E-3	1.000E0	2.007E-2	1.730E-1	4	85	CDKN2A,ERG,ATRX,TP53
Disease	C0004352	Autistic Disorder	DisGeNET Curated	2.846E-3	1.000E0	2.036E-2	1.755E-1	11	601	TCF4,ATRX,DSCAM,GRIK2,NRXN3,NRXN1,RBFOX1,CNTNAP2,MACROD2,AUTS2,DMD
Disease	C0751483	Familial Retinoblastoma	DisGeNET Curated	2.958E-3	1.000E0	2.055E-2	1.771E-1	2	12	MYCN,RB1
Disease	C1857230	DISORGANIZATION, MOUSE, HOMOLOG OF	DisGeNET BeFree	2.958E-3	1.000E0	2.055E-2	1.771E-1	2	12	ETV6,RUNX1
Disease	C0265219	Miller Dieker syndrome	DisGeNET Curated	2.958E-3	1.000E0	2.055E-2	1.771E-1	2	12	TP53,CD200
Disease	C2828150	Human Papillomavirus Positive Oropharyngeal Squamous Cell Carcinoma	DisGeNET BeFree	2.958E-3	1.000E0	2.055E-2	1.771E-1	2	12	CDKN2A,TP53
Disease	C0278619	Extramedullary Plasmacytoma	DisGeNET BeFree	2.958E-3	1.000E0	2.055E-2	1.771E-1	2	12	CDKN2A,TP53
Disease	C0334279	Adenocarcinoma, intestinal type	DisGeNET BeFree	2.958E-3	1.000E0	2.055E-2	1.771E-1	2	12	CDKN2A,TP53
Disease	C0206709	Cystadenoma, Serous	DisGeNET BeFree	2.958E-3	1.000E0	2.055E-2	1.771E-1	2	12	CDKN2A,TP53
Disease	C3899716	Canine Osteosarcoma	DisGeNET BeFree	2.958E-3	1.000E0	2.055E-2	1.771E-1	2	12	CDKN2A,TP53
Disease	C0795878	Monosomy 22	DisGeNET BeFree	2.958E-3	1.000E0	2.055E-2	1.771E-1	2	12	ERG,ADD3
Disease	C1334603	Malignant Mixed Mesodermal (Mullerian) Tumor	DisGeNET BeFree	2.958E-3	1.000E0	2.055E-2	1.771E-1	2	12	MYCN,TP53
Disease	C0023014	Language Development Disorders	DisGeNET Curated	2.958E-3	1.000E0	2.055E-2	1.771E-1	2	12	NRXN1,CNTNAP2
Disease	C0855146	B Lymphoblastic Lymphoma	DisGeNET BeFree	2.958E-3	1.000E0	2.055E-2	1.771E-1	2	12	CDKN2A,KMT2A
Disease	C0015414	Eye Neoplasms	DisGeNET BeFree	2.958E-3	1.000E0	2.055E-2	1.771E-1	2	12	MYCN,RB1
Disease	C0750974	Brain Tumor, Primary	DisGeNET Curated	3.045E-3	1.000E0	2.110E-2	1.819E-1	4	87	CDKN2A,MYCN,FHIT,TP53
Disease	C0006826	Malignant Neoplasms	DisGeNET Curated	3.229E-3	1.000E0	2.233E-2	1.925E-1	19	1405	CDKN2A,CDKN2B,RAG1,TCF3,ABL1,ETV6,NR3C1,RUNX1,WRAP53,BCR,LRP1B,BTG1,UHRF1,KMT2A,CTBP2,PAX5,FHIT,TP53,EPHA3
Disease	C0006118	Brain Neoplasms	DisGeNET Curated	3.268E-3	1.000E0	2.255E-2	1.944E-1	11	612	CDKN2A,MYCN,CDKN2B,TCF4,RB1,MLLT10,PTPRT,TSC22D1,PAX5,FHIT,TP53
Disease	C0000744	Abetalipoproteinemia	DisGeNET Curated	3.417E-3	1.000E0	2.342E-2	2.019E-1	3	44	ABL1,BCR,KMT2A
Disease	C0545074	Myxoid/Round Cell Liposarcoma	DisGeNET BeFree	3.417E-3	1.000E0	2.342E-2	2.019E-1	3	44	CDKN2A,ERG,TP53
Disease	C1851710	LATERAL MENINGOCELE SYNDROME	DisGeNET Curated	3.417E-3	1.000E0	2.342E-2	2.019E-1	3	44	CDKN2A,DMD,TP53
Disease	C0206660	Germinoma	DisGeNET BeFree	3.480E-3	1.000E0	2.355E-2	2.030E-1	2	13	CDKN2A,TP53
Disease	C0677483	Carcinoma testes	DisGeNET BeFree	3.480E-3	1.000E0	2.355E-2	2.030E-1	2	13	DDX1,TP53
Disease	C1412036	Anal squamous cell carcinoma	DisGeNET BeFree	3.480E-3	1.000E0	2.355E-2	2.030E-1	2	13	CDKN2A,TP53
Disease	C1336753	Thyroid Lymphoma	DisGeNET BeFree	3.480E-3	1.000E0	2.355E-2	2.030E-1	2	13	PAX5,TP53
Disease	C0018922	hemangiopericytoma	DisGeNET Curated	3.480E-3	1.000E0	2.355E-2	2.030E-1	2	13	CDKN2A,TP53
Disease	C0347284	Benign tumor of pancreas	DisGeNET Curated	3.480E-3	1.000E0	2.355E-2	2.030E-1	2	13	CDKN2A,TP53
Disease	C1266042	Chromophobe Renal Cell Carcinoma	DisGeNET Curated	3.568E-3	1.000E0	2.409E-2	2.076E-1	5	148	ZNF536,NR3C1,MLLT10,LRP1B,TP53
Disease	C1298180	Single tumor	DisGeNET BeFree	3.643E-3	1.000E0	2.454E-2	2.115E-1	3	45	CDKN2A,AMER1,TP53
Disease	C0278510	Childhood Medulloblastoma	DisGeNET Curated	3.724E-3	1.000E0	2.503E-2	2.157E-1	4	92	MYCN,KDM4C,UHRF1,TP53
Disease	C0278694	Disseminated neuroblastoma	DisGeNET BeFree	3.878E-3	1.000E0	2.595E-2	2.237E-1	3	46	MYCN,ATRX,KMT2A
Disease	C1863753	LIMB-MAMMARY SYNDROME	DisGeNET Curated	3.878E-3	1.000E0	2.595E-2	2.237E-1	3	46	CDKN2A,DMD,TP53
Disease	C1282609	Granulocytosis	DisGeNET BeFree	4.042E-3	1.000E0	2.637E-2	2.273E-1	2	14	ABL1,BCR
Disease	C0206721	Inverted Papilloma	DisGeNET BeFree	4.042E-3	1.000E0	2.637E-2	2.273E-1	2	14	CDKN2A,TP53
Disease	C3495549	Patent ductus arteriosus - persisting type	DisGeNET BeFree	4.042E-3	1.000E0	2.637E-2	2.273E-1	2	14	MYH11,MATR3
Disease	C1301355	Myelodysplastic-Myeloproliferative Diseases	DisGeNET Curated	4.042E-3	1.000E0	2.637E-2	2.273E-1	2	14	ABL1,BCR
Disease	C1332629	Breast Fibrocystic Change, Proliferative Type	DisGeNET BeFree	4.042E-3	1.000E0	2.637E-2	2.273E-1	2	14	FHIT,TP53
Disease	C0475801	Leukemia, Prolymphocytic, B-Cell	DisGeNET BeFree	4.042E-3	1.000E0	2.637E-2	2.273E-1	2	14	RB1,TP53
Disease	C0278660	Adult Synovial Sarcoma	DisGeNET BeFree	4.042E-3	1.000E0	2.637E-2	2.273E-1	2	14	ATRX,TP53
Disease	C2987516	Cervix Intraepithelial Neoplasia Grade 3 AJCC v7	DisGeNET BeFree	4.042E-3	1.000E0	2.637E-2	2.273E-1	2	14	CDKN2A,PAX5
Disease	C0011606	Exfoliative dermatitis	DisGeNET BeFree	4.042E-3	1.000E0	2.637E-2	2.273E-1	2	14	RAG1,TP53
Disease	C0348801	Group B streptococcal pneumonia	DisGeNET BeFree	4.042E-3	1.000E0	2.637E-2	2.273E-1	2	14	MYCN,TP53
Disease	C0431122	Atypical meningioma	DisGeNET BeFree	4.042E-3	1.000E0	2.637E-2	2.273E-1	2	14	CDKN2A,CDKN2B
Disease	20090301:Kathiresan	Myocardial infarction (early onset)	GWAS	4.042E-3	1.000E0	2.637E-2	2.273E-1	2	14	CDKN2A,CDKN2B
Disease	C0027654	Embryonal Neoplasm	DisGeNET Curated	4.122E-3	1.000E0	2.683E-2	2.313E-1	3	47	MYCN,TCF3,TP53
Disease	C1839839	MAJOR AFFECTIVE DISORDER 2	DisGeNET Curated	4.176E-3	1.000E0	2.713E-2	2.339E-1	4	95	TCF4,NR3C1,MAGI2,DMD
Disease	C0206180	Ki-1+ Anaplastic Large Cell Lymphoma	DisGeNET Curated	4.235E-3	1.000E0	2.746E-2	2.367E-1	6	221	CDKN2A,CDKN2B,RAG1,RAG2,PAX5,TP53
Disease	C0007873	Uterine Cervical Neoplasm	DisGeNET Curated	4.335E-3	1.000E0	2.799E-2	2.413E-1	4	96	CDKN2A,KMT2A,FHIT,TP53
Disease	C0007104	Female Breast Carcinoma	DisGeNET BeFree	4.375E-3	1.000E0	2.799E-2	2.413E-1	3	48	CDKN2A,PAX5,TP53
Disease	C0677776	Hereditary Breast and Ovarian Cancer Syndrome	DisGeNET Curated	4.375E-3	1.000E0	2.799E-2	2.413E-1	3	48	CDKN2A,TP53,EPHA3
Disease	C1332922	Cervical Squamous Intraepithelial Neoplasia	DisGeNET BeFree	4.637E-3	1.000E0	2.799E-2	2.413E-1	3	49	CDKN2A,FHIT,TP53
Disease	C3853548	Pdgfra-Associated Chronic Eosinophilic Leukemia	DisGeNET BeFree	4.643E-3	1.000E0	2.799E-2	2.413E-1	2	15	ABL1,BCR
Disease	C0302180	Condyloma	DisGeNET BeFree	4.643E-3	1.000E0	2.799E-2	2.413E-1	2	15	CDKN2A,TP53
Disease	C0206699	Cystadenocarcinoma, Mucinous	DisGeNET BeFree	4.643E-3	1.000E0	2.799E-2	2.413E-1	2	15	CDKN2A,TP53
Disease	C1519214	Glioblastoma, IDH-Mutant	DisGeNET BeFree	4.643E-3	1.000E0	2.799E-2	2.413E-1	2	15	CDKN2A,TP53
Disease	C1266005	Basaloid squamous cell carcinoma	DisGeNET BeFree	4.643E-3	1.000E0	2.799E-2	2.413E-1	2	15	CDKN2A,TP53
Disease	C1527424	Cervical Squamous Intraepithelial Neoplasia 1	DisGeNET BeFree	4.643E-3	1.000E0	2.799E-2	2.413E-1	2	15	CDKN2A,FHIT
Disease	C0334606	Fibrous Meningioma	DisGeNET Curated	4.643E-3	1.000E0	2.799E-2	2.413E-1	2	15	MLLT10,DMD
Disease	C1266002	Non-small cell carcinoma	DisGeNET BeFree	4.643E-3	1.000E0	2.799E-2	2.413E-1	2	15	FHIT,TP53
Disease	C0476089	Endometrial Carcinoma	DisGeNET Curated	4.761E-3	1.000E0	2.799E-2	2.413E-1	13	834	CDKN2A,CDKN2B,TCF4,TUSC7,RB1,NR3C1,RUNX1,UHRF1,ELF1,ZFHX3,CTBP2,FHIT,TP53
Disease	C0235653	Malignant neoplasm of female breast	DisGeNET BeFree	4.908E-3	1.000E0	2.799E-2	2.413E-1	3	50	CDKN2A,PAX5,TP53
Disease	C0036572	Seizures	DisGeNET Curated	5.107E-3	1.000E0	2.799E-2	2.413E-1	10	558	TCF4,HCN1,GRIK2,MAGI2,NRXN1,RBFOX1,CNTNAP2,AUTS2,PAX5,TP53
Disease	C0751291	Desmoplastic Medulloblastoma	DisGeNET Curated	5.189E-3	1.000E0	2.799E-2	2.413E-1	3	51	MYCN,KDM4C,PAX5
Disease	C1504404	Hippocampal sclerosis	DisGeNET BeFree	5.189E-3	1.000E0	2.799E-2	2.413E-1	3	51	NDE1,HCN1,RBFOX1
Disease	C0206674	Adenoma, Villous	DisGeNET BeFree	5.283E-3	1.000E0	2.799E-2	2.413E-1	2	16	CDKN2A,TP53
Disease	C0004403	Autosome Abnormalities	DisGeNET Curated	5.283E-3	1.000E0	2.799E-2	2.413E-1	2	16	MYCN,KMT2A
Disease	C0279637	Anal carcinoma	DisGeNET Curated	5.283E-3	1.000E0	2.799E-2	2.413E-1	2	16	CDKN2A,TP53
Disease	C1292777	Aggressive natural killer-cell leukemia	DisGeNET BeFree	5.283E-3	1.000E0	2.799E-2	2.413E-1	2	16	CDKN2A,TP53
Disease	C0016978	gallbladder neoplasm	DisGeNET Curated	5.283E-3	1.000E0	2.799E-2	2.413E-1	2	16	CDKN2A,TP53
Disease	C1368404	Hypopharyngeal Carcinoma	DisGeNET BeFree	5.283E-3	1.000E0	2.799E-2	2.413E-1	2	16	CDKN2A,TP53
Disease	C0032343	Poisoning	DisGeNET Curated	5.283E-3	1.000E0	2.799E-2	2.413E-1	2	16	CDKN2A,CDKN2B
Disease	C0008625	Chromosome Aberrations	DisGeNET Curated	5.283E-3	1.000E0	2.799E-2	2.413E-1	2	16	MYCN,KMT2A
Disease	C0597984	Biliary stricture	DisGeNET BeFree	5.283E-3	1.000E0	2.799E-2	2.413E-1	2	16	CDKN2A,TP53
Disease	C4086152	Childhood Astrocytoma	DisGeNET BeFree	5.283E-3	1.000E0	2.799E-2	2.413E-1	2	16	MYCN,ATRX
Disease	C0001768	Agammaglobulinemia	DisGeNET Curated	5.283E-3	1.000E0	2.799E-2	2.413E-1	2	16	TCF3,BCR
Disease	C0349579	Atypical Endometrial Hyperplasia	DisGeNET Curated	5.283E-3	1.000E0	2.799E-2	2.413E-1	2	16	DDX1,TP53
Disease	C1301363	Blastic plasmacytoid dendritic cell neoplasm	DisGeNET BeFree	5.283E-3	1.000E0	2.799E-2	2.413E-1	2	16	CDKN2A,CDKN2B
Disease	C0079588	Ichthyosis, X-Linked	DisGeNET Curated	5.375E-3	1.000E0	2.799E-2	2.413E-1	4	102	CDKN2A,MTAP,DMD,TP53
Disease	C0019348	Herpes Simplex Infections	DisGeNET BeFree	5.418E-3	1.000E0	2.799E-2	2.413E-1	9	474	RAG1,TCF4,ATRX,BTLA,PRKRA,KCNIP4,PRKG1,TP53,EPHA3
Disease	C0086942	Rous Sarcoma	DisGeNET BeFree	5.480E-3	1.000E0	2.799E-2	2.413E-1	3	52	CDKN2A,DMD,PBX1
Disease	C0242647	Mucosa-Associated Lymphoid Tissue Lymphoma	DisGeNET Curated	5.505E-3	1.000E0	2.799E-2	2.413E-1	5	164	CDKN2A,ABL1,RUNX1T1,PAX5,TP53
Disease	C0005941	Bone Diseases, Developmental	DisGeNET Curated	5.780E-3	1.000E0	2.799E-2	2.413E-1	3	53	AMER1,ABL1,CBFB
Disease	C0392514	Hereditary hemochromatosis	DisGeNET Curated	5.791E-3	1.000E0	2.799E-2	2.413E-1	5	166	CDKN2A,MYCN,TCF4,ABL1,TP53
Disease	C0002395	Alzheimer's Disease	DisGeNET Curated	5.830E-3	1.000E0	2.799E-2	2.413E-1	22	1819	CDKN2A,NCOA6,RB1,HCN1,KHDRBS2,NUP98,XBP1,NCAM2,NR3C1,RUNX1T1,LRP1B,ADD3,ITPR2,SORCS1,PRKRA,HECW2,SORCS2,MLLT3,ZFHX3,DMD,TP53,CD200
Disease	C0022521	Kartagener Syndrome	DisGeNET Curated	5.952E-3	1.000E0	2.799E-2	2.413E-1	4	105	CDKN2A,CDKN2B,RUNX1T1,TP53
Disease	C1531608	Smoldering myeloma	DisGeNET BeFree	5.961E-3	1.000E0	2.799E-2	2.413E-1	2	17	CDKN2A,TP53
Disease	C0856975	Autistic behavior	DisGeNET BeFree	5.961E-3	1.000E0	2.799E-2	2.413E-1	2	17	NRXN1,CNTNAP2
Disease	C1333763	Gastric Cardia Carcinoma	DisGeNET BeFree	5.961E-3	1.000E0	2.799E-2	2.413E-1	2	17	CDKN2A,TP53
Disease	C0751560	Malignant neoplasm tonsil	DisGeNET BeFree	5.961E-3	1.000E0	2.799E-2	2.413E-1	2	17	CDKN2A,TP53
Disease	C1266119	Solitary fibrous tumor	DisGeNET Curated	5.961E-3	1.000E0	2.799E-2	2.413E-1	2	17	CDKN2A,TP53
Disease	C2827362	Myeloid and Lymphoid Neoplasms with FGFR1 Rearrangement	DisGeNET BeFree	5.961E-3	1.000E0	2.799E-2	2.413E-1	2	17	RUNX1,BCR
